Datum;Eröffnung;Schluss;Tageshoch;Tagestief;Volumen
17.03.16;116,1;114,8;116,85;112,65;1.787.531
18.03.16;115,1;116,5;117;114;2.228.235
21.03.16;115,5;116;118,3;115;1.263.426
22.03.16;116;117,5;117,5;114,25;927.885
23.03.16;117,95;117,2;118,8;116,35;984.052
24.03.16;116,9;114,85;117,1;113,6;1.099.810
29.03.16;113,65;113,05;115,25;112,05;1.011.006
30.03.16;112,5;113,55;114,8;112,05;852.998
31.03.16;113,1;111,85;114,35;111,65;795.605
01.04.16;111;107,7;111,35;107,05;1.215.441
04.04.16;107,75;107,15;108,55;106,4;695.642
05.04.16;105,5;102,85;105,5;102,35;1.406.117
06.04.16;103,4;103,5;104,9;101,25;1.020.790
07.04.16;104;102,35;104,55;101,7;921.521
08.04.16;102,9;103,95;105,65;102,8;1.008.850
11.04.16;104;106,4;106,8;102,8;902.091
12.04.16;106,8;107,45;108,3;105,45;760.068
13.04.16;109,5;111,8;112,95;109,2;1.558.095
14.04.16;112,4;112,3;112,7;110,55;936.821
15.04.16;111,2;109,65;111,95;109,5;958.909
18.04.16;108,1;110,85;111,65;107,35;821.777
19.04.16;111,55;113,4;113,4;110,7;1.206.947
20.04.16;112,8;120,9;122,4;112,65;3.933.415
21.04.16;125;127,05;130;122,15;4.099.050
22.04.16;125;125,45;128,1;119,3;2.589.724
25.04.16;124,65;123,1;125;121,35;1.047.567
26.04.16;123,75;125,05;126,75;123,65;946.563
27.04.16;126,6;129,45;129,95;126,1;1.588.232
28.04.16;128,6;132,25;132,65;127,4;1.969.626
29.04.16;130,7;126,45;132,85;126,45;1.750.792
02.05.16;127;126,65;128,8;125,85;723.211
03.05.16;126,25;122,7;126,35;122,2;1.177.578
04.05.16;122,8;119,9;124,2;119,7;1.146.275
05.05.16;120,05;118,5;120,85;117,5;871.670
06.05.16;117,95;121,8;123;117,35;1.297.282
09.05.16;124,3;124,4;127,25;123,35;1.327.436
10.05.16;126,3;129,65;129,95;126,05;1.488.393
11.05.16;129,1;130,35;130,7;127,55;1.328.333
12.05.16;129,85;127,5;130,25;126,35;1.121.119
13.05.16;126,65;129,2;129,45;125,6;994.582
17.05.16;129,2;125,75;131;124,7;1.526.281
18.05.16;125;128,25;128,25;124,75;1.094.817
19.05.16;128;128,15;131,4;126,55;1.276.561
20.05.16;128,8;129,65;130;127,4;1.180.553
23.05.16;129,7;128,3;130,4;127,6;1.023.694
24.05.16;128,8;133,4;134;127,6;1.961.703
25.05.16;134,45;134,3;135,6;133,85;1.592.604
26.05.16;133,7;135,3;136;133,35;879.780
27.05.16;134,75;135,65;135,75;133,1;968.631
30.05.16;136,4;137,95;138;136;923.030
31.05.16;139;134,35;139,4;131,45;2.539.945
01.06.16;134,2;131,8;134,35;131,25;1.408.036
02.06.16;131,25;134,15;135,35;130,8;1.252.485
03.06.16;135,05;130,2;135,75;129,6;1.680.719
06.06.16;131,05;130,95;132,85;130,55;768.216
07.06.16;131,4;133,6;134,35;131,4;1.117.481
08.06.16;133,45;131,15;134,6;130,75;916.537
09.06.16;131,65;128,25;131,85;126,85;1.329.588
10.06.16;127,8;125,45;127,95;124;1.686.477
13.06.16;123;121,8;123,55;120,8;1.334.255
14.06.16;120,45;119,1;121,25;118,65;1.461.810
15.06.16;122,05;120,15;122,7;119,4;1.364.919
16.06.16;118,15;117,55;119,8;115;1.853.159
17.06.16;119;118,75;120,6;118,3;1.606.888
20.06.16;124;124,75;125,7;123,4;1.573.582
21.06.16;124,1;123,6;125,4;122,7;1.053.963
22.06.16;124,5;123,1;125;123,1;827.531
23.06.16;124,85;126,95;127,25;123,4;1.340.376
24.06.16;111;114,25;121,65;109,6;4.845.355
27.06.16;115;106,1;115,6;105,25;3.183.620
28.06.16;109,65;107,85;111,4;107,5;2.258.891
29.06.16;110,8;108,65;111;107,55;1.927.211
30.06.16;108,65;108,3;109;105,95;1.828.468
01.07.16;109,55;113,65;115,2;108,8;1.826.576
04.07.16;115;111,4;115,2;109,85;1.136.465
05.07.16;110,5;108,2;111;108,1;1.235.665
06.07.16;107,5;106,15;108,25;103,65;1.897.786
07.07.16;107,3;106;109,7;105,65;1.152.601
08.07.16;106,4;110,1;110,95;106;1.338.181
11.07.16;112;113,3;113,95;110,5;1.286.873
12.07.16;113,8;116,8;117,7;113,35;1.422.211
13.07.16;116,95;114,85;118,6;114,75;1.214.763
14.07.16;116,05;117,25;118,1;115,7;1.155.867
15.07.16;116,7;116,15;117,6;115,1;972.116
18.07.16;116,8;117,25;118,95;115,25;1.056.346
19.07.16;116,3;116,45;117,3;114,1;1.368.622
20.07.16;116,2;123,45;124,9;115,1;3.515.190
21.07.16;123,6;120,85;124,8;120,15;1.572.937
22.07.16;120,55;120,6;121,7;119,25;841.261
25.07.16;120,7;121,7;122,7;119,65;868.527
26.07.16;122,55;124,75;125,1;122;1.162.157
27.07.16;126,9;127,7;130,5;126,7;1.933.068
28.07.16;128,2;123,7;128,3;123,05;1.724.091
29.07.16;124,6;125,8;126;124,55;935.272
01.08.16;127,45;125,15;127,95;124,05;776.562
02.08.16;125,1;118,85;125,4;118,2;1.552.462
03.08.16;118,75;117,8;119,1;115,6;1.380.655
04.08.16;119,2;119,65;121,3;118,3;874.182
05.08.16;119,95;124,05;124,25;119,65;938.979
08.08.16;124,6;123,15;125,9;122,8;782.960
09.08.16;122,55;126,55;126,95;122,2;1.043.690
10.08.16;125,65;126,4;127,55;124,8;941.327
11.08.16;127,35;127,1;127,9;125,9;722.793
12.08.16;126,6;124,65;127,2;124,6;781.151
15.08.16;125,5;126,35;127,2;125,45;544.019
16.08.16;125,05;124,15;125,85;123,45;912.555
17.08.16;124,5;121,75;124,85;121,25;1.005.078
18.08.16;122,65;121,75;122,7;120,15;732.950
19.08.16;121,55;119,9;121,55;118,75;955.176
22.08.16;119,25;120,05;122,25;118,7;952.770
23.08.16;121,2;122,95;123,55;120;989.956
24.08.16;123,05;122,65;123,9;121,15;721.191
25.08.16;122,05;120,4;122,4;119,45;1.002.019
26.08.16;120,7;124,2;124,25;120,55;1.262.102
29.08.16;123,2;122,4;124,9;121,85;589.692
30.08.16;123,25;124,8;125,25;122,8;964.915
31.08.16;124,4;124,5;126,1;124,2;889.574
01.09.16;124,85;123,85;126,95;123,05;940.549
02.09.16;124,4;125,15;125,55;121,85;1.126.209
05.09.16;124,7;124,85;125,95;124,35;745.682
06.09.16;125,4;125,05;126,4;124,25;867.938
07.09.16;125,7;126,75;127,55;124,85;1.042.527
08.09.16;126,85;125,9;127,9;124,15;1.140.447
09.09.16;125,3;124,85;126,65;124,5;902.883
12.09.16;122,8;123,05;123,5;121,35;1.186.645
13.09.16;123,85;122,1;124,4;121,95;851.658
14.09.16;122,8;122,55;123,4;121,1;868.782
15.09.16;122,1;122,4;123,65;120,9;1.017.188
16.09.16;121,85;117,95;122,65;117,8;2.658.345
19.09.16;119,5;119,5;120,1;118,7;958.092
20.09.16;119,85;118,35;120,65;118,35;778.595
21.09.16;119,3;119,1;120,4;118,35;687.208
22.09.16;119,8;121;122,2;119,4;1.011.297
23.09.16;121,15;119,15;121,4;118,8;965.021
26.09.16;118,4;116,2;118,45;115,35;1.284.652
27.09.16;117,45;113,2;117,75;110,6;2.595.299
28.09.16;113,45;114,55;115,4;113,1;1.187.597
29.09.16;116,1;115,55;117,4;115,25;918.888
30.09.16;114;116,95;117,25;111,6;1.313.487
04.10.16;117;118,6;119,85;116,55;1.519.985
05.10.16;117,25;120,25;120,9;116,65;1.310.593
06.10.16;120,7;120;121,35;119,85;913.539
07.10.16;119,8;118,55;119,95;117,7;1.259.918
10.10.16;118,75;121,35;121,55;118,35;1.060.710
11.10.16;121;120,3;121,9;120,25;1.061.795
12.10.16;120,3;120,1;121,5;119,55;735.308
13.10.16;119,4;117,7;119,5;116,7;1.161.459
14.10.16;118,3;120,6;121,25;118,05;1.273.172
17.10.16;119,95;119,65;121,1;119,35;699.053
18.10.16;120,85;121,3;121,35;119,6;832.877
19.10.16;121,5;121,35;122,05;120,85;1.089.220
20.10.16;121,7;123,4;123,8;121,1;1.177.482
21.10.16;122,7;123,25;123,9;122,2;1.209.555
24.10.16;123,4;125,85;125,85;123,3;1.157.622
25.10.16;125,55;126,9;127,45;125,5;1.326.079
26.10.16;126;126;126,6;121,9;1.693.284
27.10.16;126,55;125,65;128,75;124,6;1.514.246
28.10.16;124,45;125,95;125,95;123,7;1.087.244
31.10.16;125,8;125,2;126,15;124,85;745.723
01.11.16;125,95;123,65;126,6;123,5;921.706
02.11.16;123,35;120,25;123,35;119,95;1.163.584
03.11.16;120,15;119,2;121;119,2;1.190.320
04.11.16;119;118,7;119,3;117,4;1.128.326
07.11.16;118,05;119,35;119,35;118,05;1.405.521
08.11.16;119,5;118,85;119,55;116,75;1.209.846
09.11.16;114,1;116,4;117;113,4;2.654.862
10.11.16;117,55;114,75;117,65;113,7;1.864.947
11.11.16;115,6;117,5;119;115,3;1.694.157
14.11.16;117,6;117;118,9;115,55;1.337.012
15.11.16;117,05;118,5;118,95;115,85;1.321.035
16.11.16;118,5;118,05;119,8;116,5;1.010.011
17.11.16;117,1;117,55;118,6;116,25;821.969
18.11.16;120;117,15;120;117,05;1.220.126
21.11.16;118,45;120,1;120,8;117,65;1.578.932
22.11.16;120,9;120,6;121,7;119,55;1.112.253
23.11.16;122,4;123;123,3;121,5;1.640.988
24.11.16;123,5;124,7;124,95;123,2;1.116.857
25.11.16;124,6;125,1;125,3;124,1;1.116.511
28.11.16;124,2;122,7;124,2;122,25;933.723
29.11.16;122,5;122,6;123;120,85;899.492
30.11.16;122,5;121,8;123;121,35;715.426
01.12.16;120,95;119,75;122,2;119,3;1.148.047
02.12.16;118,65;118,75;119,3;117,2;1.456.671
05.12.16;118;121,6;122,1;117,9;1.111.282
06.12.16;122;121,4;122,1;120,55;883.896
07.12.16;122,95;127;127;122,75;2.194.524
08.12.16;126,5;128,9;129,65;126,25;2.457.149
09.12.16;127,85;128,1;128,55;125,8;1.256.082
12.12.16;126,75;127,05;127,8;125,85;1.062.242
13.12.16;127;129,15;129,8;126,75;1.119.608
14.12.16;128,5;128,95;129,9;128,05;1.005.810
15.12.16;128,4;129,95;130,15;128,05;1.502.635
16.12.16;129,45;131,2;131,9;129,35;2.022.396
19.12.16;130,9;133,65;133,75;129,45;1.165.543
20.12.16;133;136,25;137,3;132,95;1.748.563
21.12.16;136,95;138,8;139;136,6;1.594.428
22.12.16;138,7;138,8;140;138,15;1.234.028
23.12.16;137,8;137,5;139,1;136,05;793.802
27.12.16;137,55;137,25;138,95;136,9;642.322
28.12.16;136,95;136,6;137,75;136,5;634.302
29.12.16;135,5;133,5;135,5;133,3;1.189.830
30.12.16;133,3;133,35;133,5;132,15;555.735
02.01.17;132,7;137,75;138,35;132,3;947.388
03.01.17;138,95;140,45;143,1;138,95;2.065.730
04.01.17;141,25;138,75;142,3;136,65;1.570.153
05.01.17;137,6;139,1;140;136,8;984.929
06.01.17;138,5;139;139,2;137,95;795.889
09.01.17;140;145,85;145,95;139,8;2.936.933
10.01.17;146,5;146,05;149,55;145,15;2.345.934
11.01.17;148;151;152,15;147;3.083.904
12.01.17;151,8;147,3;152;146,05;2.087.746
13.01.17;148,5;149,55;150,9;147,05;1.682.289
16.01.17;147,4;146,3;148,35;146,05;982.722
17.01.17;145,45;146,35;147,2;143,15;1.407.380
18.01.17;147;146,4;147,9;145,55;900.374
19.01.17;146,45;147,8;148,45;145,8;958.189
20.01.17;147,4;148,2;148,6;146,45;1.185.073
23.01.17;148,5;152,8;153,5;147,55;2.461.860
24.01.17;154;153,6;154,9;151,9;1.398.383
25.01.17;154,8;153,9;156,55;153,55;1.751.077
26.01.17;154,8;152,5;154,95;151,95;1.112.311
27.01.17;152,25;149,9;152,75;149,4;1.310.558
30.01.17;148,1;145,5;149;145,3;1.364.761
31.01.17;145,4;143,9;148,35;143,9;1.615.633
01.02.17;146,35;145,7;147,15;144,8;1.078.447
02.02.17;145,2;144,3;145,5;143,7;998.554
03.02.17;144,7;144,9;145,8;144,15;765.096
06.02.17;144,4;141,9;144,5;141,5;1.243.901
07.02.17;141,25;141,85;142,75;140,75;741.277
08.02.17;141,55;139,9;142,05;138,05;1.049.799
09.02.17;140,4;140;141,1;137,2;1.286.343
10.02.17;141,55;142,15;142,7;140,9;995.836
13.02.17;142,55;145,25;146;142,5;1.006.323
14.02.17;145,35;146,85;147,6;144,25;942.897
15.02.17;148;145,85;148,85;144,8;1.012.475
16.02.17;146,05;143,6;146,7;142,75;966.444
17.02.17;143;140,25;143,3;139,05;1.903.272
20.02.17;142;142,15;142,85;140,8;746.896
21.02.17;142,3;144,15;144,85;141,2;1.090.331
22.02.17;144,8;141,35;145;139,9;1.789.289
23.02.17;141,35;141,65;143,5;141,1;799.955
24.02.17;142;141,25;142,55;139,55;1.334.354
27.02.17;143;140;143,15;139,55;1.475.405
28.02.17;140,75;139,7;141,2;139,7;947.029
01.03.17;141,15;144,4;144,5;140,65;1.383.270
02.03.17;144,25;144,9;145,7;143,9;811.051
03.03.17;143,65;144,95;146,1;142,1;951.462
06.03.17;144,25;143,85;145,4;143,65;687.110
07.03.17;143,9;144,8;145,4;143,85;682.480
08.03.17;144,15;143,05;146,15;142,95;1.042.454
09.03.17;143,25;141,2;143,65;140;1.407.121
10.03.17;142,2;141,45;143,65;141,1;900.827
13.03.17;141,55;144,15;144,3;140,75;1.079.065
14.03.17;144,15;141,4;145,15;140,4;1.654.159
15.03.17;141,65;140,25;141,75;138,2;2.062.152
16.03.17;142;140,25;142,25;139,4;1.401.942
17.03.17;139;138,6;139;136,35;2.436.334
20.03.17;138,25;137,15;138,4;136,6;851.858
21.03.17;138;134,4;138,7;133,5;1.853.013
22.03.17;133,3;136,35;136,55;132,65;1.274.602
23.03.17;136,85;136,25;136,9;135;1.033.466
24.03.17;136,05;135,8;136,45;134,65;772.526
27.03.17;134,25;134,95;135;132,95;995.025
28.03.17;135,85;137,25;137,4;135,55;937.205
29.03.17;137,85;137,05;138,6;137;841.555
30.03.17;137,2;136,2;137,2;135,3;842.372
31.03.17;135,8;136,6;137,3;135,5;1.078.491
03.04.17;137,1;135,7;137,85;135,05;792.174
04.04.17;135,85;134,2;136;133,45;1.312.852
05.04.17;134,1;133,15;134,25;132,75;1.081.007
06.04.17;132,4;133;133,25;130,2;962.053
07.04.17;132,35;132,9;133,7;131,95;857.105
10.04.17;133,55;132,9;133,7;132,35;525.705
11.04.17;132,6;131,75;133,8;130,45;919.518
12.04.17;132,5;131,9;134,4;131,6;882.136
13.04.17;132;131,15;132;130,25;859.216
18.04.17;133;136,95;138,45;130,5;2.601.641
19.04.17;138,55;139,65;140,85;138;1.728.231
20.04.17;139,3;139,7;140,3;138,3;930.717
21.04.17;140;140;141,35;139,45;1.378.675
24.04.17;143;143,5;144,1;142,75;1.740.349
25.04.17;144;145,65;145,95;143,35;1.429.284
26.04.17;146;145,55;146,7;144,7;1.061.048
27.04.17;145;144,4;145,55;144,05;855.000
28.04.17;143,5;145,55;146,2;141,8;1.182.990
02.05.17;146,3;144,4;146,35;142,55;1.287.839
03.05.17;144,75;143,25;145;142,5;849.789
04.05.17;144,4;143,85;145,9;143,3;1.193.902
05.05.17;143,5;144,2;144,3;141,6;1.164.430
08.05.17;145,9;145,3;145,9;144;1.022.179
09.05.17;146;144,25;146,1;143,8;934.069
