Datum;Eröffnung;Schluss;Tageshoch;Tagestief;Volumen
07.05.13;71,33;70,98;72,08;70,91;1.694.368
06.05.13;71,97;71,33;72,2;71,13;989.178
03.05.13;70,52;72,12;72,19;70,01;2.129.704
02.05.13;70,7;70,74;72,2;69,94;3.011.882
30.04.13;70,28;70,05;70,79;69,6;1.637.370
29.04.13;68,81;69,86;69,99;68,62;1.568.487
26.04.13;68,6;68,62;69,29;67,67;1.524.785
25.04.13;67,99;68,89;69,23;67,63;1.626.319
24.04.13;66,5;67,84;68,2;66,35;2.325.262
23.04.13;65;66,78;66,85;64,34;2.446.173
22.04.13;65,12;65,24;66,17;64,78;1.928.576
19.04.13;64,31;64,84;65,21;63,91;2.618.329
18.04.13;65,09;63,93;65,13;63,27;2.147.021
17.04.13;67,34;65;67,39;64,59;2.983.725
16.04.13;66,15;66,86;67,73;65,67;1.626.339
15.04.13;67,48;66,44;67,51;65,88;1.659.154
12.04.13;68,63;67,4;68,77;66,98;2.031.612
11.04.13;68,1;69,03;69,48;67,86;1.889.763
10.04.13;65,99;67,95;68,07;65,76;2.163.077
09.04.13;66,46;65,9;66,79;65,52;1.673.707
08.04.13;66,6;66,3;66,69;65,69;1.372.505
05.04.13;67,59;66,31;68,03;65,58;2.087.464
04.04.13;68,7;67,57;68,98;67,21;1.730.482
03.04.13;68,45;68,39;69,21;68,18;1.469.838
02.04.13;67,41;68,35;68,4;66,32;2.175.298
28.03.13;68,97;67,31;69,1;66,88;2.657.631
27.03.13;70,26;69,1;70,33;68,6;1.738.713
26.03.13;70,13;69,81;70,3;69,34;1.502.627
25.03.13;70,27;69,75;70,9;69,31;1.716.196
22.03.13;69,16;69,59;70,42;68,79;1.497.609
21.03.13;69,83;69,36;69,93;68,5;2.646.699
20.03.13;70,3;70,15;70,3;69,04;2.148.542
19.03.13;69,81;69,07;71,85;68,58;3.185.411
18.03.13;68,96;70,19;70,36;68,55;1.584.596
15.03.13;71,06;70;71,07;69,41;4.029.880
14.03.13;71,87;70,94;71,99;69,7;2.805.546
13.03.13;71,73;71,27;71,75;70,68;1.674.850
12.03.13;72,47;72;72,74;71,79;1.135.101
11.03.13;72,73;72,56;73;72,38;984.141
08.03.13;72,59;72,65;73,1;71,89;1.694.965
07.03.13;71,97;72,02;72,28;71,57;1.320.415
06.03.13;71,64;71,6;72,3;71,54;1.503.437
05.03.13;70,44;71,41;71,7;70,21;1.966.063
04.03.13;68,82;69,4;70,04;68,05;1.510.626
01.03.13;70,7;69,2;71,17;68,03;2.202.823
28.02.13;70,77;70,7;70,87;70;1.555.604
27.02.13;69,97;70,32;70,45;68,86;1.919.743
26.02.13;69,14;69,46;70,58;68,91;2.264.463
25.02.13;69,24;70,58;71,6;69,15;2.810.780
22.02.13;69,41;68,79;70,12;68,07;2.783.226
21.02.13;70,3;69,06;70,3;68,64;2.327.628
20.02.13;71,82;70,76;71,95;70,6;1.485.880
19.02.13;71,08;71,79;71,9;70,79;1.926.065
18.02.13;70,79;71,37;71,49;70,65;951.551
15.02.13;71,88;71,65;72,1;71,4;1.461.517
14.02.13;72,15;71,68;72,72;71,4;1.353.896
13.02.13;71,82;72,15;72,71;71,28;1.189.974
12.02.13;71,73;71,52;72,13;71,09;1.347.531
11.02.13;73,26;72,07;73,53;71,76;1.291.026
08.02.13;72,05;73,5;73,5;71,89;1.310.537
07.02.13;71,62;71,74;72,58;71,35;1.635.556
06.02.13;72,13;71,77;72,92;70,97;1.477.268
05.02.13;71,63;71,86;72,2;70,05;1.972.099
04.02.13;74,78;72,03;74,79;72,03;2.057.850
01.02.13;74,24;74,48;75,37;73,85;1.837.169
31.01.13;74,85;74,15;74,85;73,68;1.997.021
30.01.13;75,52;74,91;75,6;74,51;1.163.550
29.01.13;75,4;75,58;75,66;74,92;1.173.346
28.01.13;76;75,5;76,16;75,41;1.074.180
25.01.13;74,52;75,85;75,85;74,06;1.454.972
24.01.13;74,34;74,63;74,7;73,69;975.244
23.01.13;74,22;74,34;74,91;73,95;1.028.652
22.01.13;74;74,16;74,26;72,76;1.554.942
21.01.13;73,52;74,28;74,28;73;856.386
18.01.13;74,38;73,33;74,55;73,11;1.555.616
17.01.13;72,98;74,06;74,3;72,72;1.380.526
16.01.13;72,1;73,1;73,21;71,84;1.166.401
15.01.13;73,11;72,48;73,64;72,28;1.549.660
14.01.13;73,1;73,22;73,88;72,59;2.005.640
11.01.13;72;73,22;73,22;71,64;1.701.070
10.01.13;72,11;72,89;73,83;72,11;1.828.257
09.01.13;72,93;72,16;73,95;71,6;2.283.158
08.01.13;75,36;73,21;75,8;73,06;2.291.326
07.01.13;75,64;75,75;75,88;74,91;1.288.665
04.01.13;75,66;75,8;75,96;74,89;1.136.437
03.01.13;75,73;75,61;76,05;74,74;1.519.799
02.01.13;74,9;75,93;76,16;74,7;2.354.195
28.12.12;73,51;72,93;74;72,93;907.064
27.12.12;72,85;73,46;73,83;72,8;1.169.029
21.12.12;71,61;72,7;72,85;71,6;3.394.220
20.12.12;71,5;72,17;72,26;71,32;1.340.299
19.12.12;72,19;72,02;72,19;71,2;1.470.066
18.12.12;71,95;72;72,09;71,47;1.341.593
17.12.12;71,73;71,68;72,19;71,27;1.388.846
14.12.12;70,9;71,73;71,89;70,8;1.616.826
13.12.12;71,09;70,79;71,23;70,28;1.775.714
12.12.12;70,59;70,98;71,13;70,19;1.775.357
11.12.12;69,5;70,59;70,64;69,27;1.872.903
10.12.12;68,77;69,33;69,43;68,48;1.260.540
07.12.12;68,77;69,04;69,19;68;1.797.971
06.12.12;68,26;68,66;68,84;68,1;2.036.459
05.12.12;68,39;67,93;68,77;67,72;1.769.418
04.12.12;67,89;67,69;68,71;67,51;1.275.525
03.12.12;68,46;67,9;68,56;67,78;1.477.337
30.11.12;67,86;68,19;68,59;67,66;1.670.749
29.11.12;67,61;67,91;68,33;67,44;2.398.452
28.11.12;67;67,04;67,45;66,28;2.107.702
27.11.12;66,41;66,56;66,8;65,95;1.192.986
26.11.12;65,49;66,23;66,65;65,32;1.412.289
23.11.12;65,72;65,78;65,99;65,23;1.726.763
22.11.12;66,37;65,66;66,94;65,62;2.121.691
21.11.12;65,64;66,14;66,96;65,6;2.134.231
20.11.12;64,76;65,7;65,91;64,56;2.237.194
19.11.12;62,6;65,11;65,31;62,5;2.945.851
16.11.12;62,62;61,99;63,1;61,57;2.534.722
15.11.12;62,69;62,6;63,21;62,32;1.871.914
14.11.12;63,58;63,23;63,93;62,9;1.287.355
13.11.12;63,36;63,62;63,89;62,57;2.108.502
12.11.12;64,15;63,66;64,28;63,32;1.663.716
09.11.12;63,93;64,23;64,78;63,44;2.757.947
08.11.12;65,01;63,69;65,35;63,4;2.661.144
07.11.12;64,4;64,42;66,28;64,07;4.166.853
06.11.12;64,4;64,05;65,01;62,8;3.523.496
05.11.12;64,55;64,49;65,24;63,98;2.254.136
02.11.12;63,64;65;65,29;63,51;3.497.619
01.11.12;61,75;63,32;63,52;61,66;2.491.800
31.10.12;61,59;61,45;62,7;61,42;2.338.039
30.10.12;60,78;61,51;61,51;60,62;1.265.519
29.10.12;60,81;60,49;60,97;60,01;1.099.654
26.10.12;59,85;60,97;60,97;59,61;1.864.159
25.10.12;60,01;60,34;60,92;59,57;2.122.482
24.10.12;60,53;60,35;60,8;59,22;2.571.781
23.10.12;61,71;60,46;61,79;60,19;2.409.075
22.10.12;62,08;61,48;62,12;61,14;2.074.603
19.10.12;62,6;62,01;63,68;61,93;4.718.607
18.10.12;61,66;62,04;62,29;61,01;2.384.064
17.10.12;61,1;61,66;61,81;60,01;2.894.007
16.10.12;60,83;60,99;61,15;59,76;2.134.124
15.10.12;60,29;60,46;60,95;60,12;1.425.627
12.10.12;60,9;60,4;61,85;60,4;1.790.762
11.10.12;59,16;60,84;61,06;59,04;2.598.530
10.10.12;59,93;59,55;60,17;59,14;1.776.235
09.10.12;60,4;59,99;60,83;59,76;1.932.972
08.10.12;60,64;60,05;60,66;60,02;1.495.949
05.10.12;60,19;60,99;61,24;60,07;2.662.377
04.10.12;58,25;59,76;60,13;58,18;3.777.807
03.10.12;57,58;57,91;58,49;57,41;1.691.947
02.10.12;56,84;57,73;58,47;56,52;1.967.027
01.10.12;56,85;57,14;57,73;56,51;2.332.284
28.09.12;58,13;56,91;58,23;56,91;2.052.855
27.09.12;57,64;57,64;58,02;57,29;2.439.550
26.09.12;57,8;57,62;57,98;57,4;2.807.224
25.09.12;59,36;58,81;59,36;57,84;2.545.599
24.09.12;59,41;59,64;59,83;58,9;1.438.130
21.09.12;59,8;59,79;59,9;58,91;4.522.674
20.09.12;60,57;59,44;60,65;58,67;4.531.868
19.09.12;60,85;61,19;61,39;60,06;1.987.198
18.09.12;61,1;60,45;61,31;59,85;2.408.995
17.09.12;61,86;61,69;62,3;61,38;1.663.747
14.09.12;61,43;62;62,49;61,31;3.471.899
13.09.12;60,81;59,97;60,88;59,64;2.379.819
12.09.12;59,65;60,56;61,11;59,29;3.343.294
11.09.12;58,21;59,38;59,57;58,05;2.126.791
10.09.12;57,93;58,53;58,79;57,76;1.994.554
07.09.12;57,9;58,03;58,63;57,37;3.195.831
06.09.12;55,2;57,23;57,23;55,04;4.238.427
05.09.12;54,72;55,05;55,35;54,35;3.727.446
04.09.12;57,14;55,39;57,41;54,95;3.406.526
03.09.12;57,23;57,15;57,77;56,72;1.715.284
31.08.12;57,35;57,66;58,17;56,94;2.895.763
30.08.12;59,45;57,35;59,5;57,2;3.839.263
29.08.12;60,5;60,21;60,58;59,58;1.385.564
28.08.12;60,34;60,53;60,54;59,84;1.314.107
27.08.12;59,8;60,77;60,88;59,56;1.267.798
24.08.12;60,55;60,05;60,71;59,24;2.188.408
23.08.12;61,77;60,81;61,95;60,33;2.287.012
22.08.12;61,33;61,39;61,41;60,36;1.785.112
21.08.12;61,46;61,64;61,92;61,19;1.981.514
20.08.12;61,51;61,22;62,04;60,89;1.664.962
17.08.12;60,3;61,46;61,64;60,13;2.658.919
16.08.12;59,38;59,95;60,1;59,02;2.077.253
15.08.12;58,95;58,98;59,52;58,66;1.619.493
14.08.12;59,4;59,13;59,67;58,83;1.631.873
13.08.12;59,72;59,08;59,8;58,62;1.535.835
10.08.12;59,81;59,9;60,2;59,24;1.407.699
09.08.12;60,23;60,17;60,42;59,04;2.109.837
08.08.12;60,2;60,22;60,6;59,72;1.846.688
07.08.12;59,4;60,51;60,69;59,29;2.820.883
06.08.12;57,93;59,5;60,05;57,84;2.897.938
03.08.12;56,51;58,12;58,54;56,35;3.501.478
02.08.12;58,44;56,46;59,65;56,21;4.950.842
01.08.12;59,3;58,99;59,75;57,72;4.126.187
31.07.12;60,69;60,77;61,43;59,53;2.467.810
30.07.12;59,5;60,43;60,74;59,42;2.410.460
27.07.12;57,5;59,15;59,38;56,91;2.987.322
26.07.12;55,98;57,5;57,5;54,76;3.702.441
25.07.12;55,1;55,89;56,8;55,01;3.258.039
24.07.12;56,44;55,18;56,6;55,07;2.775.280
23.07.12;57,5;56,64;57,82;56,03;2.386.687
20.07.12;59,81;58,28;60,62;58,16;3.809.096
19.07.12;59,02;59,66;60,19;58,85;2.609.882
18.07.12;57,85;58,84;59,01;57,43;1.790.450
17.07.12;57,57;57,62;58,24;57,4;2.058.816
16.07.12;57,66;57,5;57,7;56,78;1.562.187
13.07.12;55,86;57,77;58,03;55,67;2.532.760
12.07.12;56,16;55,84;56,82;55,39;2.796.670
11.07.12;57,01;56,69;57,1;56,09;1.924.342
10.07.12;56,67;57,25;57,74;56,01;1.856.226
09.07.12;56,46;56,39;56,66;55,85;1.858.782
06.07.12;58;56,42;58,17;56,41;3.377.305
05.07.12;59,1;59,11;60,14;58,08;3.009.595
04.07.12;58,98;58,95;59,57;58,6;1.896.566
03.07.12;57,7;58,94;59;57,55;2.547.190
02.07.12;56,9;57,41;58,13;56,2;2.176.732
29.06.12;56,4;56,93;57,05;55,37;3.464.824
28.06.12;54,6;54,16;55,05;53,76;2.183.552
27.06.12;54;54,52;54,55;53,44;2.202.471
26.06.12;54,28;53,7;54,48;53,16;3.837.315
25.06.12;56,26;54,94;56,32;54,94;2.306.851
22.06.12;57;56,47;57,18;56,3;1.903.736
21.06.12;57,75;57,58;58,43;57,19;2.398.303
20.06.12;57,87;58,07;58,25;56,84;1.943.565
19.06.12;57,2;57,93;58,3;56,94;2.270.671
18.06.12;57,19;57,14;57,64;56,65;3.252.808
15.06.12;56,46;55,96;56,78;55,89;5.844.449
14.06.12;57,47;56,29;57,66;55,84;3.672.086
13.06.12;58,88;57,81;59,61;56,78;2.981.678
12.06.12;58,29;58,58;59,67;57,73;2.377.663
11.06.12;60,7;58,77;60,95;58,68;2.505.321
08.06.12;58,9;58,82;59,02;58,08;2.083.147
07.06.12;59,1;59,58;61,05;58,16;3.114.859
06.06.12;58,02;58,51;58,91;57,51;3.325.975
05.06.12;57,53;57,2;57,58;56,1;2.346.209
04.06.12;57,9;56,85;58,04;56,81;2.609.948
01.06.12;61,07;58,72;61,1;57,84;4.219.292
31.05.12;62,1;61,1;62,88;60,6;3.012.985
30.05.12;63,61;62,01;63,74;61,66;2.858.769
29.05.12;63,13;64;64,79;62,98;2.426.478
28.05.12;62,44;62,28;63,42;62,02;1.201.981
25.05.12;62,01;61,9;62,62;61,4;1.634.898
24.05.12;62,44;61,98;62,58;61,25;2.459.775
23.05.12;62,71;61,81;62,83;61,53;2.670.776
22.05.12;62,77;63,43;63,76;62,48;2.880.567
21.05.12;61,48;61,77;62,66;61,39;2.362.798
18.05.12;61,81;61,31;62,24;61,02;4.288.518
17.05.12;64,8;62,73;64,88;62,37;2.629.253
16.05.12;65,31;66,53;67,16;64,57;4.103.589
15.05.12;66,95;66,17;67,3;65,5;2.965.273
14.05.12;67,23;66,44;67,35;65,91;2.222.874
11.05.12;65,82;67,6;67,6;65,51;2.729.961
10.05.12;68,1;66,24;68,28;65,9;4.070.960
09.05.12;67,8;67,7;68,5;66,36;2.938.800
08.05.12;69,3;67,35;69,73;66,88;2.917.030
07.05.12;67,1;70,05;70,25;66,89;2.454.028
04.05.12;71,62;68,99;71,86;68,73;2.956.169
03.05.12;71,81;71,68;73,95;71,11;5.130.666
02.05.12;72,64;71,07;72,91;70,29;2.681.607
30.04.12;72,31;71,81;72,67;71,61;1.892.410
27.04.12;70,8;72,13;72,5;70,51;2.623.097
26.04.12;69,63;71,25;71,44;69,3;3.749.825
25.04.12;67,95;69,68;70,08;67,83;2.337.231
24.04.12;67,3;67,6;68,11;66,97;1.937.241
23.04.12;68,8;67;68,84;66,4;2.617.648
20.04.12;68,41;69,84;69,97;67,82;2.618.937
19.04.12;69,79;68,32;70,25;68,25;2.865.183
18.04.12;70,46;69,44;70,5;68,82;2.314.609
17.04.12;68,51;70;70;67,92;2.503.480
16.04.12;66,9;68,71;69,49;66,8;2.757.322
13.04.12;68,93;67,5;68,93;67;2.655.072
12.04.12;67,35;68,65;69,09;67,26;3.676.956
11.04.12;65,15;66,71;67,22;65,08;3.117.808
10.04.12;65,7;65,08;66,53;65,08;2.751.649
05.04.12;66,8;66,78;67,09;65,44;2.584.787
04.04.12;67,5;66,56;67,8;66,21;2.904.477
03.04.12;69,21;67,99;69,21;67,99;2.089.514
02.04.12;68,38;69,21;69,21;67,41;3.238.087
30.03.12;66,43;67,43;68,23;66,2;3.198.455
29.03.12;67,02;65,83;67,34;65,67;3.075.223
28.03.12;68,08;67,22;68,55;67,01;2.202.779
27.03.12;69,2;68,45;69,34;68,4;1.808.313
26.03.12;68,19;68,67;69,43;67,2;2.160.832
23.03.12;67,55;67,9;68,1;66,44;2.372.924
22.03.12;68,7;67,61;69,2;67,08;2.703.704
21.03.12;68,8;68,81;69,45;67,94;2.693.984
20.03.12;69,7;68,22;70;67,95;5.613.118
19.03.12;72,35;71,84;72,5;71,21;2.439.894
16.03.12;73,9;73,02;73,95;72,67;4.832.557
15.03.12;73,45;73,76;73,89;72,46;2.388.616
14.03.12;71,03;73,45;73,74;70,13;4.542.967
13.03.12;71,5;70,74;71,59;69,68;3.957.259
12.03.12;70,4;71,05;71,46;69,97;2.520.748
09.03.12;69,16;70,5;70,85;68,58;2.497.897
08.03.12;68,67;69,2;70,72;67,71;6.874.578
07.03.12;66,99;68,27;68,32;66,52;2.582.683
06.03.12;70,17;67,02;70,17;67,02;3.974.467
05.03.12;69,9;70,63;71,23;69,21;2.288.057
02.03.12;71,75;70,61;71,77;70,42;1.795.326
01.03.12;69,36;71,49;71,49;68,61;2.776.963
29.02.12;70,47;69,43;70,72;69,05;2.137.769
28.02.12;69,4;69,88;70,15;68,85;2.164.189
27.02.12;69,52;69,04;69,6;67,67;3.066.474
24.02.12;70,24;70,32;70,94;69,4;2.104.477
23.02.12;70,68;69,89;71,55;68,63;2.664.599
22.02.12;71,98;70,95;72,44;70,42;2.674.911
21.02.12;72,2;71,9;72,6;71,54;1.701.197
20.02.12;72,36;72,24;72,66;71,62;1.493.392
17.02.12;71,17;71,98;72,04;70,65;2.790.675
16.02.12;69,2;70,4;70,5;68,64;2.670.820
15.02.12;70,65;70,23;71,23;70;2.379.308
14.02.12;70,14;70,02;71,08;69,28;2.122.166
13.02.12;70,5;70,56;71,19;70,08;1.628.428
10.02.12;71;69,87;71,92;69,49;2.645.764
09.02.12;69,67;71,54;72,62;69,4;4.317.421
08.02.12;69,69;69;70,14;68,73;2.939.786
07.02.12;71,29;69,36;71,48;68,37;3.268.653
06.02.12;69,77;70,76;70,76;69,26;2.037.744
03.02.12;67,75;69,98;70;67,5;2.821.086
02.02.12;68,24;68;68,57;67,11;2.580.196
01.02.12;65,13;67,99;68,08;65,13;3.664.839
31.01.12;65,08;65,39;66,5;65,05;2.551.733
30.01.12;63,79;64,55;64,99;63,72;1.962.533
27.01.12;64,98;64,6;66,32;64,24;2.456.825
26.01.12;63,91;65,4;65,7;63,5;2.907.762
25.01.12;63,77;63,59;63,79;62,32;1.791.303
24.01.12;63,44;63,5;64,1;62,57;2.224.542
23.01.12;63,41;63,88;64,18;62,65;2.283.960
20.01.12;62,96;63,59;64,08;62,37;3.275.573
19.01.12;62,45;62,96;63,19;61,73;2.860.549
18.01.12;61,8;62,23;62,3;60,88;3.030.372
17.01.12;61,47;62,04;62,13;61,19;3.547.504
16.01.12;58,4;59,96;60,07;58,05;2.000.149
13.01.12;60,05;58,45;60,17;56,83;2.958.139
12.01.12;58,99;59,4;60,31;58,45;2.061.301
11.01.12;58,7;58,93;59,29;58,38;2.035.241
10.01.12;57,81;58,72;59,38;57,61;2.949.987
09.01.12;56;56,84;57,54;55,61;3.087.412
06.01.12;56,13;55,55;56,58;55,05;1.911.346
05.01.12;56,05;56,15;56,57;54,56;2.723.050
04.01.12;55,01;55,87;56,45;54,57;2.132.005
03.01.12;53,75;55,29;55,58;53,69;2.679.672
02.01.12;51,84;53,16;53,46;51,45;1.620.355
